       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     335.938	          67	         EPN	           7	 neutralLargeBright	vp31
     359.375	          67	         EPN	           8	 neutralSmallBright	vp31
     355.469	          67	         EPN	           1	  negativeLargeDark	vp33
     402.344	          67	         EPN	           2	  negativeSmallDark	vp33
     304.688	          67	         EPN	           3	negativeLargeBright	vp33
     378.906	          67	         EPN	           4	negativeSmallBright	vp33
     363.281	          67	         EPN	           5	   neutralLargeDark	vp33
     390.625	          67	         EPN	           6	   neutralSmallDark	vp33
     363.281	          67	         EPN	           7	 neutralLargeBright	vp33
     378.906	          67	         EPN	           8	 neutralSmallBright	vp33
     359.375	          67	         EPN	           1	  negativeLargeDark	vp34
     375.000	          67	         EPN	           2	  negativeSmallDark	vp34
     382.813	          67	         EPN	           3	negativeLargeBright	vp34
     335.938	          67	         EPN	           4	negativeSmallBright	vp34
     363.281	          67	         EPN	           5	   neutralLargeDark	vp34
     402.344	          67	         EPN	           6	   neutralSmallDark	vp34
     375.000	          67	         EPN	           7	 neutralLargeBright	vp34
     312.500	          67	         EPN	           8	 neutralSmallBright	vp34
     363.281	          67	         EPN	           1	  negativeLargeDark	vp35
     285.156	          67	         EPN	           2	  negativeSmallDark	vp35
     347.656	          67	         EPN	           3	negativeLargeBright	vp35
     386.719	          67	         EPN	           4	negativeSmallBright	vp35
     332.031	          67	         EPN	           5	   neutralLargeDark	vp35
     375.000	          67	         EPN	           6	   neutralSmallDark	vp35
     320.313	          67	         EPN	           7	 neutralLargeBright	vp35
     296.875	          67	         EPN	           8	 neutralSmallBright	vp35
     359.375	          67	         EPN	           1	  negativeLargeDark	vp36
     371.094	          67	         EPN	           2	  negativeSmallDark	vp36
     296.875	          67	         EPN	           3	negativeLargeBright	vp36
     371.094	          67	         EPN	           4	negativeSmallBright	vp36
     339.844	          67	         EPN	           5	   neutralLargeDark	vp36
     375.000	          67	         EPN	           6	   neutralSmallDark	vp36
     308.594	          67	         EPN	           7	 neutralLargeBright	vp36
     382.813	          67	         EPN	           8	 neutralSmallBright	vp36
     324.219	          67	         EPN	           1	  negativeLargeDark	vp37
     347.656	          67	         EPN	           2	  negativeSmallDark	vp37
     347.656	          67	         EPN	           3	negativeLargeBright	vp37
     281.250	          67	         EPN	           4	negativeSmallBright	vp37
     328.125	          67	         EPN	           5	   neutralLargeDark	vp37
     335.938	          67	         EPN	           6	   neutralSmallDark	vp37
     320.313	          67	         EPN	           7	 neutralLargeBright	vp37
     296.875	          67	         EPN	           8	 neutralSmallBright	vp37
     335.938	          67	         EPN	           1	  negativeLargeDark	vp38
     324.219	          67	         EPN	           2	  negativeSmallDark	vp38
     367.188	          67	         EPN	           3	negativeLargeBright	vp38
     402.344	          67	         EPN	           4	negativeSmallBright	vp38
     371.094	          67	         EPN	           5	   neutralLargeDark	vp38
     281.250	          67	         EPN	           6	   neutralSmallDark	vp38
     390.625	          67	         EPN	           7	 neutralLargeBright	vp38
     328.125	          67	         EPN	           8	 neutralSmallBright	vp38
     332.031	          67	         EPN	           1	  negativeLargeDark	vp39
     328.125	          67	         EPN	           2	  negativeSmallDark	vp39
     398.438	          67	         EPN	           3	negativeLargeBright	vp39
     285.156	          67	         EPN	           4	negativeSmallBright	vp39
     339.844	          67	         EPN	           5	   neutralLargeDark	vp39
     367.188	          67	         EPN	           6	   neutralSmallDark	vp39
     375.000	          67	         EPN	           7	 neutralLargeBright	vp39
     292.969	          67	         EPN	           8	 neutralSmallBright	vp39
     296.875	          67	         EPN	           1	  negativeLargeDark	vp40
     289.063	          67	         EPN	           2	  negativeSmallDark	vp40
