participant,bin,P1,N1,EPN,LPP
vp16,5,0.74932,-3.669,-0.64193,-0.9477
vp16,5,3.8175,-0.018869,3.1674,1.5452
vp16,4,0.22309,-3.2135,-2.6989,0.2993
vp16,6,-3.2529,-3.3539,-2.0566,0.60295
vp16,3,0.7184,-2.9846,1.5659,2.3448
vp16,2,0.63463,0.55488,0.451,-0.0084945
vp16,4,-1.2518,-1.9528,2.849,5.0853
vp16,8,-2.602,1.9914,-0.03653,1.3014
vp16,6,1.5718,-0.4856,-0.58747,0.5245
vp16,4,3.2113,0.91603,-1.3344,0.86679
vp16,2,2.4061,-1.3894,-0.84678,0.098735
vp16,4,-2.0702,-3.5312,2.3587,-1.0457
vp16,2,4.9575,-0.92873,2.766,3.3097
vp16,5,-1.2623,-3.2249,-1.1196,-0.37869
vp16,8,0.40907,2.5637,2.8026,2.4821
vp16,4,1.2958,0.49897,0.058071,0.75196
vp16,1,3.073,-0.81579,-1.0892,-0.16386
vp16,4,-0.094194,-2.6387,-3.4968,-1.0222
vp16,1,2.5872,1.8205,-0.08359,-1.5588
vp16,4,-1.6175,-0.21126,0.4253,3.0086
vp16,3,2.7034,-0.27453,0.94887,-0.54866
vp16,6,0.9316,0.28026,0.37061,-0.79836
vp16,6,2.5821,-2.1535,0.38394,0.71886
vp16,6,1.0823,-0.87743,-0.13097,0.54338
vp16,4,-0.37548,-2.0816,-1.4533,-0.77683
vp16,1,3.0314,0.15898,0.7849,-0.53577
vp16,6,-1.8887,-3.2227,0.034082,-0.97441
vp16,4,0.32716,0.50648,0.84341,1.0336
vp16,6,0.044031,-5.1848,-1.5876,-0.58175
vp16,6,1.3101,0.26316,1.0479,-0.29949
vp16,2,1.1147,0.64529,2.1797,0.23315
vp16,3,1.8386,-4.3897,-0.81042,0.60324
vp16,5,-0.51389,-0.91341,0.78758,-0.52849
vp16,1,0.61606,-0.50396,-0.32418,0.32203
vp16,3,-5.4145,-4.6625,-0.1253,-0.51159
vp16,2,1.5645,0.18498,-0.54373,2.0375
vp16,1,1.9618,-5.3315,2.6783,0.56699
vp16,2,2.4445,-1.969,-0.58801,-1.3468
vp16,3,-5.6045,-2.0439,3.1115,2.4006
vp16,3,0.12129,-0.4903,1.562,1.043
vp16,1,0.80254,-1.9089,-0.2452,-0.24008
vp16,1,4.4307,-0.20467,0.63146,0.0054665
vp16,2,1.5957,-1.8074,-0.12828,0.42666
vp16,4,-0.41614,0.87701,0.59596,1.9765
vp16,8,-2.0434,-3.2077,-4.2184,-0.08519
vp16,2,-0.032214,-3.0084,-0.1933,-0.91995
vp16,3,2.0878,-0.62498,1.371,0.78512
vp16,4,0.11864,-2.5004,-2.6768,0.60675
vp16,5,-0.79452,-1.7394,1.0098,0.53525
vp16,8,3.121,1.1916,-2.8521,-0.79047
vp16,3,-2.4166,0.039682,0.5369,0.048976
vp16,6,5.1138,0.81513,3.6634,2.3954
vp16,1,5.441,-1.5588,2.7658,1.5898
vp16,4,0.46502,-1.2136,-0.30184,-1.0122
vp16,6,-1.2929,-0.1881,-1.1328,-1.5689
vp16,7,-0.97294,0.1901,1.1206,-0.19587
vp16,4,-0.45232,0.56055,0.6081,0.69841
vp16,7,1.6645,-1.6488,-0.94809,-1.2188
vp16,4,3.62,-0.40089,-2.1288,-2.3797
vp16,7,3.712,0.18,-1.032,0.69097
vp16,1,0.72279,-0.4089,2.5423,1.9691
vp16,4,-3.0771,-1.0001,0.60138,1.9643
vp16,4,-3.4845,-0.21525,-1.9949,-0.83087
vp16,4,-2.1484,-3.6217,-3.7045,-1.3364
vp16,5,2.9145,-0.40038,-0.53446,1.0799
vp16,1,3.427,-2.8522,1.5107,0.76065
vp16,7,-0.14196,-2.5085,-0.44498,0.18056
vp16,7,4.0763,-1.2845,1.6841,0.10669
vp16,6,-0.60927,-4.6376,-0.83165,-0.087603
vp16,7,0.4135,-2.1402,1.1048,0.87612
vp16,7,3.012,-1.2918,-0.34373,0.47281
vp16,5,-0.59183,-1.987,1.52,-1.9172
vp16,6,1.3276,-1.4918,0.2523,0.6572
vp16,8,0.59965,-1.7933,-0.35165,2.1245
vp16,6,3.9353,0.79696,0.14048,-0.2118
vp16,1,-3.5723,-5.4903,3.1198,1.1079
vp16,1,3.8865,-5.2213,-2.88,-0.46516
vp16,3,0.34838,0.13459,0.17934,1.645
vp16,5,5.0785,-0.43104,2.3614,1.2397
vp16,5,4.4457,-0.96268,-0.48006,-2.26
vp16,5,3.8892,-2.7569,1.39,-0.42883
vp16,6,0.51686,-4.4237,1.6351,-0.23321
vp16,1,3.024,-1.8794,-1.8636,0.72312
vp16,2,0.37586,-1.2553,0.30071,-0.20556
vp16,4,-1.9756,-0.034941,-0.011286,-0.93231
vp16,3,0.20022,-1.8519,-0.0041785,0.010007
vp16,5,8.546,-1.6164,1.2479,0.44153
vp16,3,-1.7149,-1.9863,0.9707,0.84669
vp16,6,3.1818,2.0476,-0.41679,0.16198
vp16,6,0.88626,-2.4376,-0.93155,-0.8642
vp16,4,-1.6228,-2.495,-1.3683,0.7369
vp16,6,5.5256,-4.1776,0.28374,1.2167
vp16,5,2.7757,0.20241,3.5713,2.8483
vp16,8,-0.66069,1.44,1.217,-2.1581
vp16,4,4.6895,-1.3654,-0.63012,0.0064444
vp16,2,-1.1035,-6.5286,-3.829,-1.7225
vp16,3,1.6647,-4.7636,0.13771,-0.73586
vp16,1,2.5526,-4.1652,2.7189,1.6754
vp16,1,3.409,-1.8638,4.8569,1.1436
vp16,8,-1.6759,0.68606,-0.17262,0.48988
vp16,3,0.050934,-1.8847,1.0419,-0.28911
vp16,1,1.678,-5.3332,-0.15787,3.1086
vp16,5,-1.2561,-7.4845,-1.0659,-3.1478
vp16,3,1.1294,-3.3421,0.95383,0.94492
vp16,5,1.1299,-1.6659,1.0201,1.0547
vp16,2,-0.67367,-4.2935,0.7259,1.8435
vp16,1,4.0249,-4.9238,1.0723,1.694
vp16,6,-2.0161,-4.0394,-1.7741,-0.65274
vp16,1,-0.37215,-1.7073,2.2606,1.6306
vp16,2,-1.9924,-4.2439,2.2884,-0.34213
vp16,1,-0.99978,-3.3614,-0.94952,-1.4884
vp16,7,-1.6931,-1.1059,-2.1593,0.26528
vp16,5,-0.25418,-2.2237,-0.90697,-2.3917
vp16,6,3.2732,-5.4141,-1.1955,-0.18629
vp16,2,-5.9894,-3.1572,1.8564,-2.1612
vp16,4,-2.4554,-2.2813,-1.6744,1.2087
vp16,1,2.4978,-1.0439,0.91567,-0.23285
vp16,5,-0.3083,-2.0807,0.2062,-1.0401
vp16,5,1.647,0.68612,4.029,3.3044
vp16,8,5.8668,3.4021,0.28673,2.0437
vp16,8,-0.42622,0.17829,-0.54785,0.28063
vp16,5,-0.77814,-2.2961,0.587,-0.071057
vp16,8,1.3862,1.3089,-1.3934,0.99758
vp16,8,-0.094609,-0.98252,1.1307,3.0425
vp16,7,-1.0051,-2.7546,-1.7856,-0.56518
vp16,2,1.7868,-0.94563,0.34425,1.0822
vp16,1,4.4127,-2.5297,0.26799,-0.37405
vp16,7,-1.5203,-2.0261,2.7008,1.3889
vp16,7,1.6249,2.4173,0.069483,-0.78035
vp16,7,-2.5254,-2.3483,-0.24992,0.23387
vp16,2,3.9896,-1.9317,3.7753,1.8062
vp16,5,1.6724,-5.289,1.0615,-0.31309
vp16,5,0.025475,-1.7194,0.46592,-0.34763
vp16,8,0.34495,-0.51883,-3.1118,0.49239
vp16,3,0.6541,-1.1587,1.2404,0.07722
vp16,4,-2.1482,-0.39238,-1.8812,-0.6003
vp16,4,-4.4078,-1.5486,-0.020148,1.9778
vp16,3,-2.1906,-0.77821,-1.3112,-0.3037
vp16,4,3.7539,1.5084,-1.0431,-0.2942
vp16,6,0.18997,-3.091,1.2906,-0.22381
vp16,3,2.5903,1.2306,1.5799,0.24304
vp16,4,5.2063,-2.0385,1.2679,2.0085
vp16,7,-4.5014,-4.8721,0.27921,-2.8216
vp16,4,-2.6578,0.90364,-3.1758,-1.1333
vp16,3,4.2712,-0.53725,-1.7544,-1.2554
vp16,7,-2.2361,-1.7008,2.252,-1.3163
vp16,3,1.2263,1.6436,-1.4218,-0.88711
vp16,3,-1.1735,-1.457,-0.003711,0.065464
vp16,2,-0.55912,-1.5872,0.32479,0.0081239
vp16,4,-2.6731,-1.259,-1.3669,-0.27992
vp16,7,2.6842,-0.55637,-0.88738,0.96996
vp16,3,-0.03502,-2.6242,-0.75698,-0.38888
vp16,2,1.0373,-2.2492,1.816,-0.27803
vp16,2,1.0346,-2.7755,-2.7152,-0.44953
vp16,2,1.4305,-0.44293,1.6136,1.5581
vp16,2,0.95698,-2.2744,2.6161,-0.80732
vp16,1,0.98689,-1.7598,-0.66827,0.62436
vp16,5,4.3115,-1.7219,1.1131,0.58284
vp16,5,2.3523,-0.26552,2.48,1.1965
vp16,5,-0.28271,-7.0872,-1.9126,-1.1972
vp16,5,-1.0827,-3.0668,0.46842,-0.29879
vp16,7,4.0128,-4.6621,1.6097,0.79986
vp16,3,3.686,1.6122,0.82778,1.1399
vp16,8,-4.0972,-3.3906,1.7939,1.7383
vp16,2,0.874,-1.248,-0.64488,1.0711
vp16,2,-3.0449,-2.3877,1.0557,2.7137
vp16,6,3.443,1.1635,0.70962,0.17942
vp16,2,4.3468,4.2486,1.8548,1.4513
vp16,2,1.7176,-1.2851,0.46127,0.42328
vp16,7,-1.1421,-1.9119,-1.0051,0.87729
vp16,2,0.72137,-2.5759,-0.76853,0.31128
vp16,2,1.1437,-2.2528,0.14895,-0.18163
vp16,4,-2.0153,0.51069,-2.6873,-1.3254
vp16,6,1.1559,-2.66,1.7233,0.71656
vp16,7,0.6053,-0.34584,2.1158,2.9268
vp16,5,-1.1973,-5.8545,-1.7763,-1.0262
vp16,2,3.8799,-4.1039,0.61749,1.5747
vp16,6,-3.1551,-2.3375,1.3001,-0.27851
vp16,8,1.2948,-4.6173,-1.3528,-0.13823
vp16,1,-3.8407,-5.9903,0.5015,-1.274
vp16,2,-1.6165,-4.5805,-2.7458,-2.8763
vp16,7,1.1827,-0.40024,0.56104,0.45133
vp16,5,3.0664,-0.50488,-0.74051,0.41763
vp16,8,2.6035,-0.21938,-1.5263,1.2905
vp16,7,-4.314,-1.1852,-2.0859,-0.44416
vp16,8,1.6741,-1.0053,-3.8609,-0.52889
vp16,2,2.6612,-0.37029,1.8013,2.9637
vp16,4,-0.38212,-5.2307,4.4613,1.9325
vp16,5,3.8375,-1.8934,-1.2772,0.95703
vp16,6,-1.0603,-1.6583,0.070949,1.1058
vp16,4,1.6067,0.9799,-1.9736,0.39341
vp16,4,1.7059,0.097222,1.2802,0.74182
vp16,5,-2.4141,-6.4398,-2.2991,-1.3854
vp16,6,-0.496,-2.0089,0.75338,0.20013
vp16,6,0.72843,-2.4889,2.9512,-0.747
vp16,3,1.1784,-2.0894,1.187,1.2708
vp16,2,3.0557,-1.9841,2.5799,0.61809
vp16,2,0.46638,-1.319,0.83206,-1.1466
vp16,5,-1.2237,-6.1926,-2.0042,-1.3601
vp16,8,-1.4169,2.1068,-0.66001,0.40161
vp16,1,0.42966,1.2157,2.9724,1.513
vp16,8,-1.4828,-1.5887,0.042408,0.94442
vp16,5,2.5464,-3.2094,2.4548,1.6272
vp16,6,6.2658,3.527,3.1655,0.91939
vp16,8,-2.0157,-0.16554,-0.44721,2.4481
vp16,1,7.6999,-0.96771,-0.89454,-2.4722
vp16,4,1.9853,-2.12,0.46189,0.2997
vp16,7,-0.27332,-4.0817,-2.0939,-1.3381
vp16,7,3.3057,-0.53948,0.96247,-0.36581
vp16,8,-0.40381,-0.94195,-1.6081,0.80592
vp16,1,1.6069,1.223,-1.7864,0.035467
vp16,4,-0.29147,-0.14433,-1.4159,1.2781
vp16,7,-5.7599,-2.9633,0.52659,0.25219
vp16,6,0.71012,-1.4506,-0.032758,-0.54888
vp16,7,-5.8131,-6.8409,-1.8772,-0.94167
vp16,6,1.8123,1.3731,-0.014564,-0.91516
vp16,8,1.9147,-3.1419,-2.4508,-0.29538
vp16,6,3.1007,-0.75081,0.064517,0.83298
vp16,7,2.3801,-0.31212,-2.0549,-1.0677
vp16,8,-1.9277,0.044164,-0.83618,1.243
vp16,1,0.103,-1.0385,-0.41188,-0.8573
vp16,3,3.1125,-1.1423,1.3921,1.9406
vp16,2,4.8678,-1.9774,-0.0018401,1.3834
vp16,3,-0.10733,-0.98928,-4.0959,-3.0831
vp16,2,0.50292,0.23427,-1.1146,-2.4528
vp16,6,-3.7565,-5.9333,-1.4106,-1.8758
vp16,1,-0.84413,-3.5378,2.8895,2.1006
vp16,3,6.4381,2.5211,0.61488,-1.6328
vp16,3,-0.5705,-4.0296,-0.84498,-0.088134
vp16,3,3.404,-2.0041,-0.22949,-1.1011
vp16,1,-4.5045,-3.7705,-0.327,0.29234
vp16,7,-2.3702,-0.053154,-1.6668,-1.6031
vp16,7,1.5099,-0.51167,-1.0051,0.0029098
vp16,5,-2.2743,-1.3001,-0.41534,1.4255
vp16,3,-0.8616,-4.5971,-2.8065,-1.4299
vp16,7,0.27214,-1.8698,-1.5555,-0.5496
vp16,6,-1.0796,-1.3075,-1.3426,-0.61331
vp16,6,3.6615,-0.8162,-0.28545,0.10216
vp16,2,-1.8149,-1.437,2.0836,0.396
vp16,6,6.3282,-1.5781,0.5145,1.0581
vp16,5,0.3056,-4.1818,1.2295,0.024173
vp16,5,-1.5439,-8.1455,0.48113,2.5075
vp16,7,0.18972,-3.9738,0.46044,2.2458
vp16,1,1.8535,0.084632,1.1685,1.2129
vp16,8,2.8078,-0.82228,-1.3925,0.27124
vp16,4,0.27286,-1.7921,-1.3247,1.4489
vp16,4,-2.7642,-0.49167,-3.706,0.70479
vp16,1,-0.17772,-3.4545,-0.20117,-0.78468
vp16,5,0.34689,-5.6509,-1.9317,-1.053
vp16,6,0.32462,-2.0492,0.48895,0.66716
vp16,7,-3.1371,1.0016,-0.61453,1.3134
vp16,6,2.2666,-2.3709,0.67262,0.089944
vp16,8,0.014841,-0.32026,-1.1924,-1.1271
vp16,3,2.4242,-0.79797,1.0696,-0.70443
vp16,7,2.0241,-0.4351,-1.8424,-1.961
vp16,7,-2.5276,-2.1869,-0.9427,-0.051277
vp16,2,-1.7378,-0.15398,0.013789,0.78017
vp16,5,-1.8722,-2.1052,-1.3009,-2.5371
vp16,5,-2.3,-0.49345,-0.90427,-0.79332
vp16,5,4.2507,-0.092006,0.21255,-0.44991
vp16,2,0.95083,-2.701,0.61123,1.9436
vp16,7,3.4512,-3.4652,0.76749,-0.5915
vp16,1,0.085923,-0.82878,-1.5276,-0.20341
vp16,1,3.0092,-3.3751,0.94326,-0.47971
vp16,3,1.5984,1.3106,-0.55721,0.5324
vp16,3,0.48735,-3.0458,-0.95339,-0.27877
vp16,6,3.0846,-2.8761,-1.2064,-0.3792
vp16,4,1.6517,-1.2613,0.80312,0.057718
vp16,4,1.1828,0.8443,-0.11236,-0.09939
vp16,5,-2.6467,-3.4747,-1.7772,0.01947
vp16,7,2.2836,-3.8648,-1.2337,0.74748
vp16,1,1.0291,-3.6861,-0.37936,-0.2684
vp16,8,1.3295,1.1857,-1.3115,-1.1694
vp16,5,3.0079,-0.97273,1.3948,0.63894
vp16,3,-0.43215,-2.9242,1.6078,1.1928
vp16,5,-0.89306,-4.3145,-1.1609,-0.45889
vp16,8,-0.92141,0.38645,-0.7068,0.13963
vp16,8,-0.94395,1.0242,-0.015398,-0.13029
vp16,2,-1.6611,-3.4502,-0.65779,0.67516
vp16,7,-1.5376,-2.3113,2.1522,1.8404
vp16,1,1.4409,-5.1162,-1.1179,0.14278
vp16,5,1.5344,-3.3835,1.0826,1.3518
vp16,4,4.032,-1.0288,0.53926,0.32027
vp16,5,0.26473,-2.7432,-1.7474,0.54069
vp16,2,-0.48553,-2.5787,-1.3947,0.26606
vp16,3,-0.1645,-4.1942,-1.1469,0.12756
vp16,1,5.1573,-0.91644,2.8057,1.8842
vp16,1,0.20596,-1.6992,-0.63092,-0.94417
vp16,8,-0.78931,-0.7799,-0.22218,0.096523
vp16,4,1.6295,0.8545,-2.7712,0.18696
vp16,2,3.2324,-2.2082,1.3984,-0.11963
vp16,4,0.30438,-2.3513,-2.0028,0.11459
vp16,3,0.66962,-5.3888,0.29467,0.58066
vp16,7,1.6704,0.71367,0.78059,0.020034
vp16,4,2.5277,2.2151,2.4986,-0.16189
vp16,2,-1.0731,-3.1326,-0.36555,0.3626
vp16,2,1.0999,-0.95626,2.1167,2.1049
vp16,6,1.6806,-2.2256,3.0752,2.1043
vp16,4,0.022792,-0.72683,1.9461,2.3957
vp16,3,-0.083162,-2.1274,-2.3473,-1.2405
vp16,1,-3.0505,-6.6561,-2.2248,-3.8236
vp16,8,1.1518,-3.1053,-0.6056,1.6485
vp16,4,0.27653,-0.7614,-1.5912,-1.253
vp16,1,2.2462,-3.0404,-0.44195,-1.6179
vp16,7,-1.9967,-1.2288,-0.35348,-0.030982
vp16,2,-0.66992,-3.6323,-0.83349,-0.8126
vp16,7,0.81709,-1.5858,0.77097,-0.42124
vp16,7,-2.3737,-4.3755,-0.85996,0.84685
vp16,2,1.2232,-3.852,-1.4115,0.086635
vp16,1,3.7263,-2.0823,-0.6756,-0.46085
vp16,6,-0.98267,-2.8968,1.4932,2.1707
vp16,6,-1.7449,-2.5823,-1.3841,0.89339
vp16,6,0.23852,-2.4341,-0.47979,0.30268
vp16,8,2.3786,-0.062177,0.88584,0.92656
vp16,1,4.1877,1.7109,2.6249,3.0611
vp16,4,-0.025138,-1.1226,-1.1859,0.65899
vp16,7,0.82207,-2.5196,2.6833,1.2087
vp16,1,3.4111,-1.6541,-0.45062,0.53636
vp16,8,1.3976,-2.0956,0.92756,0.84506
vp16,7,0.72141,-3.5235,-0.7591,0.27848
vp16,2,-2.7524,-3.0572,2.5257,2.3434
vp16,6,3.4539,0.38517,1.4259,-0.8253
vp16,2,-0.13072,-3.3995,0.3888,-0.24937
vp16,3,1.7568,-2.8534,0.37176,0.88586
vp16,4,1.3128,0.11507,-0.63218,0.42487
vp16,5,6.8271,-1.9701,0.87323,-0.81721
vp16,7,-2.4985,-0.13948,-1.0237,-2.1723
vp16,5,1.8556,-2.757,1.0624,0.47718
vp16,6,-3.5655,-5.0466,2.0564,1.5107
vp16,7,5.8437,3.376,1.5265,0.33583
vp16,7,-0.96641,-0.6908,-0.39877,-0.087854
vp16,1,3.1405,-0.12984,-1.8306,-1.2323
vp16,5,4.2838,-0.89656,-1.6955,-0.64423
vp16,8,4.7086,0.57723,0.35067,-0.26921
vp16,3,-1.1754,-0.46108,-1.0001,-0.21185
vp16,7,0.0043632,-1.7705,-0.22319,-0.26402
vp16,6,3.1307,-3.7627,-1.305,-1.1925
vp16,5,1.4098,-3.7827,-0.052821,-0.27012
vp16,6,-0.52522,-1.3048,0.32089,-0.70472
vp16,4,-1.7339,1.3798,-0.034739,2.6274
vp16,8,-0.47795,0.68967,-1.5749,0.53758
vp16,2,3.8365,-0.91742,0.41747,0.84585
vp16,8,-1.712,2.5295,0.3271,-0.075789
vp16,8,0.061606,2.2194,-0.27999,-0.36452
vp16,1,-0.25537,-1.8573,-1.6462,-1.8465
vp16,2,4.3574,-0.30645,1.9514,-0.31118
vp16,6,-2.4708,-6.3066,0.22415,0.56583
vp16,5,1.282,-2.4695,0.49437,2.0818
vp16,6,3.3527,-2.7984,-0.27447,1.1566
vp16,6,1.7623,-3.468,0.91524,2.8002
vp16,5,-1.6848,-4.5829,0.16036,0.4315
vp16,8,0.91239,0.063854,0.75404,0.25649
vp16,5,1.9119,0.56725,2.2392,-0.48333
vp16,1,5.515,-4.577,-0.69681,-0.71269
vp16,4,-0.86204,-1.3319,-0.77476,-1.3742
vp16,7,2.4051,0.61628,-0.95584,0.15058
vp16,1,1.7548,-1.6455,-1.1197,-1.2092
vp16,3,-3.4206,-2.0687,0.7924,0.35355
vp16,3,-4.9434,-1.5602,0.52993,-0.4645
vp16,7,-0.43831,2.1857,-1.259,-1.0313
vp16,4,-1.9751,-1.2148,-0.47808,-0.9797
vp16,5,2.0798,-1.3517,1.7667,-1.2482
vp16,8,1.4101,-1.366,0.48436,0.011182
vp16,6,2.2168,-2.9736,0.27849,-0.57382
vp16,6,3.1015,0.72072,1.4538,-0.030562
vp16,8,-0.30003,0.024396,-2.1328,-0.19412
vp16,3,0.00063876,-3.9862,-0.91146,-0.27701
vp16,8,2.302,2.5534,-2.7143,-0.32153
vp16,1,0.77329,-3.3682,-0.5678,-1.1072
vp16,8,1.1267,1.1391,0.23963,-0.24388
vp16,4,0.017824,1.9325,-0.21589,1.5632
vp16,8,-0.55896,-0.36987,1.3995,1.8757
vp16,1,-0.74851,-6.0184,1.1016,1.6871
vp16,6,4.8064,2.3226,0.63988,-0.88843
vp16,3,-0.91615,-2.3502,-0.64509,-1.1294
vp16,1,-0.85995,-2.1697,-0.82408,-0.030304
vp16,3,2.4724,-1.2623,-0.59499,2.249
vp16,8,0.75001,-2.8847,-0.10558,1.2512
vp16,2,-0.79163,0.7869,0.43603,0.44823
vp16,7,1.5109,-0.81217,1.638,1.6713
vp16,4,2.5612,2.4205,-0.0012276,1.1523
vp16,8,-1.8424,1.8815,-1.9686,-0.12105
vp16,2,-0.11617,0.17222,0.7499,-0.55778
vp17,6,2.2998,0.89077,0.72388,0.82622
vp17,6,4.656,-1.578,2.6493,-0.59681
vp17,4,1.685,-0.025079,1.4945,1.3199
vp17,4,1.4615,1.0544,-0.22667,2.2041
vp17,4,0.048641,0.2992,-0.822,1.9771
vp17,4,0.21474,-0.99659,0.17655,4.8274
vp17,2,-1.5715,-3.7237,0.28878,0.13269
vp17,5,2.6395,-1.5883,3.7475,1.2811
vp17,1,4.5788,0.78819,-0.75586,-1.4404
vp17,8,-1.8945,-0.6419,-0.68142,-1.393
vp17,2,3.2996,-2.1351,1.1511,-0.88907
vp17,6,4.6693,-1.0194,4.1917,4.0304
vp17,6,0.686,1.0224,0.0042104,1.1925
vp17,7,0.40487,-3.2298,0.31629,0.069152
vp17,8,-2.5694,-2.9655,-1.0098,0.14028
vp17,1,2.558,0.60174,3.8583,3.9665
vp17,2,-1.1106,0.28741,2.9823,1.065
vp17,7,-0.57679,-4.2238,-0.59694,-0.7664
vp17,8,0.15668,-1.4492,1.9938,1.8893
vp17,1,-0.38664,0.5074,0.87091,-0.17512
vp17,6,1.6671,-2.5507,-0.41223,-2.325
vp17,6,1.07,-1.7623,-0.75196,-0.66723
vp17,2,0.22303,-1.5702,2.2407,-0.18597
vp17,6,4.0491,1.1725,4.0352,0.75585
vp17,6,1.8649,-0.051682,1.2463,1.1581
vp17,6,2.9374,0.2568,2.3191,2.4595
vp17,2,3.8446,-0.73369,3.3649,3.0882
vp17,1,2.8127,0.060995,0.047842,-0.8465
vp17,5,1.0265,-1.1818,2.874,0.58666
vp17,7,1.7482,-3.3684,0.79793,0.064434
vp17,6,-0.31591,-1.597,2.4068,0.96855
vp17,4,-0.56411,-1.1575,-2.1368,-0.98165
vp17,6,-1.5473,0.83822,2.5086,0.9147
vp17,6,4.5215,0.56607,2.1988,0.89786
vp17,1,1.9195,-1.8385,-0.37981,-0.17982
vp17,5,0.14164,-0.64811,2.1874,1.9764
vp17,8,2.8728,0.13592,1.907,2.6178
vp17,1,0.10527,-0.24891,-0.21368,-0.10087
vp17,3,1.568,-1.3618,-0.297,-2.6486
vp17,5,5.0582,2.8357,2.4478,-0.71978
vp17,8,0.070346,0.79381,-3.2977,1.4914
vp17,4,2.871,-2.1598,-0.95189,1.1596
vp17,6,3.8657,0.43127,5.3873,2.8721
vp17,7,-0.25465,-1.4095,0.45504,0.46307
vp17,2,2.1192,0.38243,1.9431,2.1014
vp17,4,-1.1761,-1.5403,1.1536,0.86631
vp17,2,0.65572,-0.91421,1.0331,0.95514
vp17,6,3.879,0.27015,3.8864,2.717
vp17,2,-1.2983,-1.6904,-2.6735,-1.7686
vp17,2,2.193,1.651,0.54648,-2.3721
vp17,7,0.81691,-2.5283,0.54121,0.2589
vp17,7,-1.5506,0.4256,-1.5418,-1.1297
vp17,1,3.5758,-1.8255,0.84849,2.7686
vp17,4,0.66023,0.92959,4.4838,3.1584
vp17,2,1.5942,-1.0589,-1.6092,-1.1326
vp17,5,-0.74576,-0.059634,2.5263,-0.29625
vp17,7,2.7976,-0.1182,4.2738,0.86354
vp17,7,3.1305,1.0399,3.3158,1.2814
vp17,3,-0.10953,1.6454,4.6446,2.0146
vp17,1,1.6867,2.3798,1.1085,0.8491
vp17,8,3.4121,-0.53889,0.2945,1.3039
vp17,5,-1.25,-1.1025,0.72353,0.39063
vp17,2,6.4129,-3.1402,2.1164,0.23022
vp17,7,-1.8311,-3.6471,-0.91035,0.67965
vp17,7,1.7585,1.2451,2.717,0.4526
vp17,3,0.49728,-2.2508,0.22745,-0.24575
vp17,5,4.4472,0.34585,0.89066,-0.26946
vp17,4,1.3395,-0.93209,3.6,2.7349
vp17,6,2.2019,-2.3813,1.5516,0.16877
vp17,6,-0.27169,1.5923,-0.60141,-1.3058
vp17,6,3.6513,-0.6518,0.13896,-1.4002
vp17,2,-0.65946,1.6424,2.6366,-0.069896
vp17,6,2.5028,-0.998,6.3759,3.1894
vp17,5,0.59581,-0.48126,0.096755,-0.89293
vp17,3,3.4511,0.7849,2.1664,-1.49
vp17,3,2.0244,2.6179,3.1865,2.4608
vp17,4,1.4864,-2.6483,-1.7695,1.9136
vp17,5,2.3309,0.64789,3.6471,1.4456
vp17,7,2.1421,1.0977,2.4562,0.33877
vp17,5,1.5068,-3.8007,-1.1462,-1.3039
vp17,3,1.3202,1.5296,4.2927,1.1755
vp17,2,1.339,2.9701,3.2945,1.0041
vp17,5,4.958,-1.0899,2.1548,-0.49524
vp17,1,0.12017,1.793,0.47549,-0.23954
vp17,7,-1.9056,-1.0671,1.8516,1.1559
vp17,5,0.65987,1.9045,2.9226,-1.0305
vp17,1,3.0411,0.79793,4.6941,0.69575
vp17,8,-0.08435,3.1402,1.7071,3.6488
vp17,5,0.19549,0.79411,-0.95062,-1.9264
vp17,5,1.6731,-1.3738,1.2924,0.61493
vp17,1,-5.3151,-0.50628,-4.805,-3.0898
vp17,7,-1.8366,-2.2474,-0.15016,0.46778
vp17,2,5.1457,-2.5577,2.7682,0.53315
vp17,1,-0.99856,-2.5327,1.5822,1.021
vp17,6,1.7307,-0.16631,2.5596,2.3081
vp17,8,1.2874,1.6208,2.3333,4.3711
vp17,8,1.1574,0.72942,1.1158,1.8292
vp17,3,0.38398,-0.34065,3.2071,1.0545
vp17,5,0.41551,-1.4235,2.4094,0.6253
vp17,4,-1.8529,1.2429,-1.1298,2.336
vp17,7,-0.82044,-1.5533,0.79137,3.2613
vp17,5,1.1046,0.6294,4.9921,4.1853
vp17,3,3.954,-1.3193,0.25165,-1.0594
vp17,2,0.63768,-0.79704,1.9063,0.099044
vp17,6,0.56668,-0.48116,-2.7961,-3.0199
vp17,7,-0.74667,-2.8326,1.9522,-0.082401
vp17,2,0.36119,-2.66,0.93216,0.66644
vp17,7,1.7625,-1.4264,2.5949,0.041407
vp17,1,-0.32819,1.0746,1.3146,-1.1693
vp17,4,-2.5386,-0.46977,-2.1174,-0.85213
vp17,5,-1.6876,1.1556,1.7441,0.55625
vp17,5,-1.5742,0.42354,1.7038,1.2861
vp17,8,0.23862,1.5113,-1.9476,-1.0641
vp17,1,2.4031,1.8986,1.8028,0.71704
vp17,7,0.43775,-1.1414,2.6712,1.7316
vp17,4,4.3154,-1.5869,4.6884,4.3149
vp17,6,-0.92662,-3.6615,1.662,1.9832
vp17,7,3.0234,-2.0988,3.4844,1.131
vp17,3,1.8002,-1.752,1.0208,-0.024411
vp17,8,1.4365,-0.98456,-2.4349,1.4376
