       value	     chindex	     chlabel	        bini	           binlabel	ERPset
     304.688	          67	EPN_massUniv	           1	  negativeLargeDark	vp40
     316.406	          67	EPN_massUniv	           2	  negativeSmallDark	vp40
     320.313	          67	EPN_massUniv	           3	negativeLargeBright	vp40
     300.781	          67	EPN_massUniv	           4	negativeSmallBright	vp40
     285.156	          67	EPN_massUniv	           5	   neutralLargeDark	vp40
     300.781	          67	EPN_massUniv	           6	   neutralSmallDark	vp40
     320.313	          67	EPN_massUniv	           7	 neutralLargeBright	vp40
     308.594	          67	EPN_massUniv	           8	 neutralSmallBright	vp40
     335.938	          67	EPN_massUniv	           1	  negativeLargeDark	vp41
     363.281	          67	EPN_massUniv	           2	  negativeSmallDark	vp41
     402.344	          67	EPN_massUniv	           3	negativeLargeBright	vp41
     285.156	          67	EPN_massUniv	           4	negativeSmallBright	vp41
     402.344	          67	EPN_massUniv	           5	   neutralLargeDark	vp41
     324.219	          67	EPN_massUniv	           6	   neutralSmallDark	vp41
     394.531	          67	EPN_massUniv	           7	 neutralLargeBright	vp41
     332.031	          67	EPN_massUniv	           8	 neutralSmallBright	vp41
     378.906	          67	EPN_massUniv	           1	  negativeLargeDark	vp42
     382.813	          67	EPN_massUniv	           2	  negativeSmallDark	vp42
     402.344	          67	EPN_massUniv	           3	negativeLargeBright	vp42
     304.688	          67	EPN_massUniv	           4	negativeSmallBright	vp42
     394.531	          67	EPN_massUniv	           5	   neutralLargeDark	vp42
     328.125	          67	EPN_massUniv	           6	   neutralSmallDark	vp42
     304.688	          67	EPN_massUniv	           7	 neutralLargeBright	vp42
     296.875	          67	EPN_massUniv	           8	 neutralSmallBright	vp42
